1403638129345096960,0.00243,-0.00187,0.01925,-0.03654,0.82137,-0.01857,0.56892,-0.00104,-0.03054,0.11286,
1403638129445096960,0.00058,-0.00482,0.02788,-0.05251,0.81615,-0.03659,0.57428,-0.00428,-0.00629,0.06431,
1403638129545097216,0.00063,-0.00376,0.03393,-0.04210,0.82864,-0.02188,0.55777,0.00496,0.02888,0.06588,
1403638129645096960,0.00175,-0.00129,0.04306,-0.02456,0.83683,-0.00023,0.54691,0.00752,0.01406,0.11986,
1403638129745096960,0.00349,-0.00018,0.05607,-0.02118,0.83374,0.00229,0.55174,0.00703,0.01108,0.14676,
1403638129845096960,0.00495,0.00203,0.07204,-0.02268,0.83705,0.00419,0.54664,0.01360,0.03399,0.19258,
1403638129945096960,0.00670,0.00556,0.09662,-0.02042,0.84197,0.01157,0.53901,0.02225,0.03364,0.30455,
1403638130045097216,0.00917,0.00831,0.13178,-0.02659,0.83506,0.00721,0.54946,0.02380,0.01543,0.38380,
1403638130145096960,0.01118,0.01053,0.17070,-0.03560,0.82840,0.00251,0.55900,0.01944,0.03109,0.38763,
1403638130245096960,0.01286,0.01368,0.21023,-0.03815,0.82833,0.00890,0.55886,0.01668,0.03527,0.40616,
1403638130345096960,0.01421,0.01550,0.25227,-0.04833,0.82204,0.00275,0.56737,0.01063,0.02060,0.42462,
1403638130445096960,0.01523,0.01748,0.29325,-0.05832,0.81818,-0.00120,0.57199,0.00379,0.03686,0.39687,
1403638130545097216,0.01498,0.02031,0.33201,-0.05333,0.82081,0.01049,0.56861,-0.01196,0.03081,0.37821,
1403638130645096960,0.01396,0.02233,0.37053,-0.05060,0.81784,0.01264,0.57308,-0.01665,0.00419,0.38564,
1403638130745096960,0.01251,0.02288,0.40821,-0.06323,0.80974,0.00013,0.58337,-0.01867,0.00637,0.34974,
1403638130845096960,0.01051,0.02260,0.43944,-0.07537,0.80645,-0.00644,0.58644,-0.03692,-0.01145,0.25649,
1403638130945096960,0.00715,0.01996,0.45849,-0.07793,0.80157,-0.00941,0.59272,-0.05204,-0.04987,0.11862,
1403638131045097216,0.00450,0.01600,0.46157,-0.07639,0.79042,-0.01725,0.60754,-0.03132,-0.03562,-0.06640,
1403638131145096960,0.00324,0.01473,0.44636,-0.07063,0.79165,-0.01449,0.60670,-0.01396,-0.00456,-0.24484,
1403638131245096960,0.00548,0.01663,0.41937,-0.05736,0.80372,0.00011,0.59224,-0.01029,0.00177,-0.31409,
1403638131345096960,0.00573,0.01641,0.38846,-0.05104,0.81072,0.00823,0.58315,-0.02496,-0.02826,-0.33018,
1403638131445096960,0.00604,0.01465,0.35549,-0.04962,0.81031,0.00590,0.58386,-0.04063,-0.03327,-0.35330,
1403638131545097216,0.00376,0.01226,0.31886,-0.04246,0.81238,0.00874,0.58151,-0.04533,-0.02054,-0.40943,
1403638131645096960,-0.00057,0.01010,0.27779,-0.03972,0.81571,0.01196,0.57697,-0.04043,-0.02908,-0.42480,
1403638131745096960,-0.00440,0.00703,0.23426,-0.03558,0.81575,0.01462,0.57712,-0.04601,-0.02844,-0.44615,
1403638131845096960,-0.00742,0.00377,0.19170,-0.02458,0.81723,0.02018,0.57544,-0.05174,-0.02383,-0.42869,
1403638131945096960,-0.01343,0.00194,0.15230,-0.01822,0.81795,0.02250,0.57457,-0.04497,-0.00966,-0.33254,
1403638132045097216,-0.01585,0.00149,0.12933,-0.00938,0.82195,0.03538,0.56838,-0.02619,0.01675,-0.14166,
1403638132145096960,-0.01720,0.00259,0.12811,-0.00306,0.82685,0.04868,0.56030,-0.00600,0.03049,0.15973,
1403638132245096960,-0.01448,0.00090,0.15899,-0.01013,0.82230,0.04655,0.56706,-0.00373,0.02131,0.43230,
1403638132345096960,-0.01248,0.00020,0.20982,-0.02123,0.81479,0.04009,0.57797,-0.00179,0.02952,0.55279,
1403638132445096960,-0.01074,0.00381,0.26658,-0.03823,0.81052,0.03297,0.58354,0.00424,0.02546,0.59113,
1403638132545097216,-0.00947,0.00676,0.32448,-0.05933,0.79780,0.01794,0.59973,0.00440,0.02394,0.55651,
1403638132645096960,-0.00661,0.01222,0.37392,-0.07260,0.78830,0.00789,0.61095,0.01869,0.08280,0.41572,
1403638132745096960,-0.00425,0.02232,0.40713,-0.07561,0.79498,0.00754,0.60186,0.01698,0.11832,0.26281,
1403638132845096960,-0.00475,0.03230,0.42594,-0.07853,0.79386,0.00297,0.60301,-0.01770,0.07395,0.11469,
1403638132945096960,-0.00614,0.03625,0.42928,-0.08615,0.78473,-0.00530,0.61380,-0.00898,0.00377,-0.04973,
1403638133045097216,-0.00553,0.03240,0.41722,-0.08542,0.78413,0.00358,0.61468,0.01349,-0.09905,-0.18172,
1403638133145096960,-0.00404,0.01784,0.39662,-0.07423,0.79035,0.01368,0.60798,0.02817,-0.20461,-0.23315,
1403638133245096960,-0.00173,-0.00825,0.37287,-0.06145,0.79231,0.00768,0.60697,0.01428,-0.31212,-0.23751,
1403638133345096960,-0.00324,-0.04442,0.34856,-0.04282,0.79643,-0.00109,0.60321,-0.01286,-0.40250,-0.25960,
1403638133445096960,-0.00805,-0.08662,0.32531,-0.02277,0.80201,-0.01023,0.59679,-0.06039,-0.45211,-0.20965,
1403638133545097216,-0.01709,-0.13138,0.30722,-0.00820,0.80302,-0.03039,0.59512,-0.11167,-0.44247,-0.18075,
1403638133645096960,-0.03052,-0.17404,0.29047,-0.00669,0.80606,-0.05073,0.58962,-0.14738,-0.38050,-0.17865,
1403638133745096960,-0.04719,-0.21289,0.27405,0.00089,0.80918,-0.06646,0.58379,-0.15876,-0.34237,-0.17069,
