1403715893984057856,-0.01875,0.02628,0.05157,0.03181,0.81543,-0.03617,0.57685,-0.07115,0.08968,0.13291,
1403715894084058112,-0.02513,0.03538,0.06369,0.03225,0.82442,-0.03721,0.56384,-0.05055,0.09997,0.12201,
1403715894184057856,-0.02906,0.04617,0.07910,0.04113,0.82458,-0.03222,0.56333,-0.01555,0.11572,0.19347,
1403715894284058112,-0.03158,0.06285,0.10792,0.05303,0.81857,-0.02481,0.57142,0.00498,0.16341,0.27899,
1403715894384058112,-0.03323,0.08551,0.14321,0.06270,0.81526,-0.01909,0.57538,0.00696,0.22926,0.31045,
1403715894484057856,-0.03540,0.11471,0.17587,0.06480,0.81644,-0.01968,0.57345,-0.00070,0.30438,0.22801,
1403715894584058112,-0.03670,0.15008,0.19958,0.06191,0.82069,-0.02362,0.56752,0.00658,0.36482,0.14435,
1403715894684057856,-0.03472,0.19096,0.21870,0.05669,0.82380,-0.02832,0.56333,0.02593,0.41480,0.14007,
1403715894784058112,-0.03080,0.23722,0.24216,0.05009,0.82258,-0.03328,0.56546,0.05317,0.45308,0.20319,
1403715894884058112,-0.02267,0.28498,0.26772,0.04542,0.81856,-0.03632,0.57147,0.07925,0.48240,0.23124,
1403715894984057856,-0.01268,0.33360,0.29397,0.04385,0.81507,-0.03741,0.57648,0.08853,0.49642,0.25392,
1403715895084058112,-0.00248,0.38219,0.31984,0.04373,0.81378,-0.03797,0.57828,0.08339,0.50031,0.25863,
1403715895184057856,0.00710,0.43128,0.34558,0.04150,0.81367,-0.04001,0.57846,0.07855,0.50094,0.24940,
1403715895284058112,0.01566,0.48166,0.37011,0.03999,0.81361,-0.04160,0.57854,0.07362,0.49800,0.24279,
1403715895384058112,0.02344,0.53182,0.39385,0.03981,0.81346,-0.04216,0.57872,0.06157,0.51199,0.21080,
1403715895484057856,0.03015,0.58471,0.41743,0.04003,0.81370,-0.04283,0.57832,0.04801,0.51024,0.21630,
1403715895584058112,0.03600,0.63728,0.44084,0.03962,0.81434,-0.04413,0.57736,0.04289,0.51685,0.22546,
1403715895684057856,0.04260,0.68914,0.46422,0.04064,0.81409,-0.04402,0.57764,0.04827,0.50835,0.22264,
1403715895784058112,0.04904,0.74130,0.48647,0.04043,0.81440,-0.04492,0.57715,0.04718,0.51451,0.20822,
1403715895884058112,0.05570,0.79279,0.50798,0.04082,0.81450,-0.04498,0.57698,0.04874,0.50745,0.21441,
1403715895984057856,0.06279,0.84357,0.53005,0.03880,0.81432,-0.04661,0.57724,0.04519,0.50320,0.21053,
1403715896084058112,0.07045,0.89309,0.55124,0.03454,0.81464,-0.04917,0.57684,0.06332,0.49370,0.20362,
1403715896184057856,0.07947,0.94021,0.56979,0.02634,0.81437,-0.05445,0.57719,0.06207,0.47845,0.16638,
1403715896284058112,0.08848,0.98282,0.58642,0.01218,0.81170,-0.06423,0.58041,0.06207,0.42572,0.18470,
1403715896384058112,0.09556,1.01718,0.60420,-0.00435,0.80836,-0.07519,0.58385,0.04033,0.32827,0.17873,
1403715896484057856,0.10018,1.04105,0.62133,-0.01565,0.80546,-0.08259,0.58666,0.01598,0.20970,0.18495,
1403715896584058112,0.10122,1.05285,0.63946,-0.02332,0.80153,-0.08726,0.59109,-0.02244,0.06752,0.18560,
1403715896684057856,0.09795,1.05060,0.65948,-0.02713,0.79781,-0.08946,0.59562,-0.07398,-0.08584,0.19813,
1403715896784058112,0.08968,1.03668,0.67969,-0.03160,0.79820,-0.09135,0.59458,-0.12381,-0.23681,0.17945,
1403715896884058112,0.07599,1.01052,0.70142,-0.03831,0.80142,-0.09491,0.58928,-0.16597,-0.38966,0.18649,
1403715896984057856,0.05799,0.96475,0.72092,-0.05042,0.80347,-0.10191,0.58439,-0.20288,-0.56276,0.18654,
1403715897084058112,0.03658,0.89933,0.74131,-0.06253,0.80444,-0.10925,0.58054,-0.22525,-0.77153,0.18993,
1403715897184057856,0.01406,0.81080,0.76400,-0.06336,0.80463,-0.11007,0.58003,-0.23728,-1.00489,0.21169,
1403715897284058112,-0.01110,0.70062,0.78616,-0.04724,0.80820,-0.09905,0.57859,-0.25274,-1.20422,0.21134,
1403715897384058112,-0.03810,0.57314,0.81094,-0.01694,0.81348,-0.07777,0.57612,-0.25900,-1.33745,0.22823,
1403715897484057856,-0.06473,0.43674,0.83499,0.00442,0.81662,-0.06299,0.57372,-0.24618,-1.38995,0.20232,
1403715897584058112,-0.08880,0.29604,0.85630,0.01187,0.81779,-0.05733,0.57253,-0.21788,-1.41571,0.18646,
1403715897684057856,-0.10979,0.15301,0.87478,0.00567,0.81703,-0.06108,0.57333,-0.21080,-1.43575,0.15399,
1403715897784058112,-0.12793,0.00624,0.89237,-0.00615,0.81496,-0.06846,0.57542,-0.19621,-1.48220,0.16853,
1403715897884058112,-0.14429,-0.14696,0.90932,-0.01135,0.81106,-0.07101,0.58053,-0.18915,-1.55226,0.17215,
1403715897984057856,-0.16001,-0.30741,0.92707,-0.00670,0.80802,-0.06602,0.58541,-0.18307,-1.62086,0.17390,
1403715898084058112,-0.17747,-0.47371,0.94532,0.00260,0.80122,-0.05932,0.59541,-0.20707,-1.66509,0.18196,
1403715898184057856,-0.19867,-0.64387,0.96143,0.01399,0.79342,-0.05721,0.60581,-0.24875,-1.69330,0.16841,
1403715898284058112,-0.22561,-0.81444,0.97540,0.02769,0.79033,-0.06062,0.60905,-0.31647,-1.69386,0.11057,
1403715898384058112,-0.26019,-0.98375,0.98472,0.04097,0.79218,-0.07029,0.60484,-0.37757,-1.67125,0.07388,
1403715898484057856,-0.29960,-1.14958,0.98898,0.05303,0.79807,-0.08503,0.59417,-0.41285,-1.64122,0.01793,
1403715898584058112,-0.34027,-1.31274,0.99015,0.06576,0.80319,-0.10133,0.58335,-0.41421,-1.60567,-0.01593,
1403715898684057856,-0.37887,-1.47410,0.98445,0.07935,0.80266,-0.11911,0.57901,-0.41405,-1.56866,-0.09880,
1403715898784058112,-0.41724,-1.63201,0.96696,0.09215,0.79982,-0.13579,0.57737,-0.41194,-1.53818,-0.23085,
1403715898884058112,-0.45413,-1.78872,0.93730,0.10215,0.79894,-0.14858,0.57374,-0.39194,-1.50376,-0.36294,
1403715898984057856,-0.48843,-1.94418,0.89651,0.10861,0.79928,-0.15769,0.56964,-0.36264,-1.47447,-0.46925,
1403715899084058112,-0.51767,-2.10145,0.84542,0.11174,0.79951,-0.16363,0.56704,-0.33026,-1.45721,-0.55979,
1403715899184057856,-0.54226,-2.26302,0.79044,0.11262,0.80525,-0.16719,0.55762,-0.28394,-1.44690,-0.53191,
1403715899284058112,-0.56322,-2.41255,0.74218,0.11851,0.81332,-0.16473,0.54529,-0.23043,-1.41679,-0.42478,
1403715899384058112,-0.57658,-2.55674,0.70464,0.12212,0.82249,-0.16138,0.53156,-0.12799,-1.38264,-0.29810,
1403715899484057856,-0.57791,-2.69309,0.68327,0.12557,0.82602,-0.15653,0.52671,0.00457,-1.33508,-0.16549,
1403715899584058112,-0.56398,-2.82291,0.67092,0.12297,0.82636,-0.15463,0.52736,0.13455,-1.30270,-0.13941,
1403715899684057856,-0.53680,-2.94332,0.66118,0.11942,0.82647,-0.15334,0.52836,0.26368,-1.25664,-0.13429,
1403715899784058112,-0.49576,-3.05584,0.65356,0.12239,0.82538,-0.14657,0.53130,0.40057,-1.20393,-0.10555,
1403715899884058112,-0.44606,-3.16819,0.64697,0.13129,0.82073,-0.13547,0.53927,0.49979,-1.13160,-0.08012,
1403715899984057856,-0.38940,-3.27470,0.64138,0.14257,0.81789,-0.12304,0.54369,0.58549,-1.03331,-0.06645,
1403715900084058112,-0.32457,-3.37589,0.63527,0.14927,0.81616,-0.11467,0.54631,0.67081,-0.91400,-0.05809,
1403715900184057856,-0.25291,-3.46570,0.63018,0.15446,0.81538,-0.10930,0.54712,0.74656,-0.78839,-0.05074,
1403715900284058112,-0.17495,-3.54049,0.62714,0.15767,0.81483,-0.10564,0.54776,0.82379,-0.65417,-0.04309,
1403715900384058112,-0.09249,-3.59247,0.62486,0.15885,0.81528,-0.10424,0.54701,0.89925,-0.49544,-0.01588,
1403715900484057856,-0.00041,-3.63366,0.62278,0.14729,0.81496,-0.11270,0.54904,0.96502,-0.34335,-0.00476,
1403715900584058112,0.09592,-3.65951,0.62529,0.13083,0.80734,-0.12449,0.56178,1.00754,-0.24002,0.02812,
1403715900684057856,0.19532,-3.67836,0.62954,0.11335,0.79536,-0.13711,0.57944,1.01340,-0.17686,0.04688,
1403715900784058112,0.29432,-3.69431,0.63462,0.10521,0.78012,-0.14296,0.59992,0.96047,-0.14779,0.06185,
1403715900884058112,0.38609,-3.70575,0.64099,0.11080,0.76725,-0.13973,0.61606,0.86468,-0.09717,0.07190,
1403715900984057856,0.46565,-3.71122,0.64802,0.11773,0.75889,-0.13613,0.62585,0.73690,-0.02736,0.10053,
1403715901084058112,0.53261,-3.70968,0.65829,0.12153,0.74941,-0.13388,0.63695,0.57762,0.05584,0.12110,
